Country,Lighthouse Name,DXCC,Continent,Location,ILLW,Status,Latitude,Longitude,Location Source
"Netherlands, The",Lightship 12 Noord Hinder,PA,EU,51.8204°N 4.1322°E,NL0036,,51.8204,4.1322,LAT_LONG
"Netherlands, The",Zanddijk / Groote Kaap / Julianadorp,PA,EU,52.8808°N 4.7149°E,NL0037,,52.8808,4.7149,LAT_LONG
"Netherlands, The",Harderwijk / De Vischpoort,PA,EU,52.3506°N 5.6167°E,NL0038,,52.3506,5.6167,LAT_LONG
"Netherlands, The",Terschelling / Brandaris,PA,EU,53°21'N 5°13'E,NL0039,,53.35,5.21667,LAT_LONG
"Netherlands, The",Kijkduin / Den Helder / Lange Jaap (Long John),PA,EU,52.9554°N 4.7265°E,NL0040,,52.9554,4.7265,LAT_LONG
"Netherlands, The",Den Oever,PA,EU,52.9352°N 5.0422°E,NL0041,,52.9352,5.0422,LAT_LONG
"Netherlands, The",Workum,PA,EU,52.9602°N 5.4122°E,NL0042,,52.9602,5.4122,LAT_LONG
"Netherlands, The",LightshipBrightside (Amsterdam) / Trinity House Lightship 94 Finley,PA,EU,52.4001°N 4.8881°E,NL0043,,52.4001,4.8881,LAT_LONG
"Netherlands, The",Kaapduinen Range Front,PA,EU,51.4746°N 3.5166°E,NL0044,,51.4746,3.5166,LAT_LONG
"Netherlands, The",Kaapduinen Range Rear,PA,EU,51.4733°N 3.5190°E,NL0045,,51.4733,3.519,LAT_LONG
"Netherlands, The",Zoutelande / Zoutelande Range Front,PA,EU,51.5045°N 3.4736°E,NL0046,,51.5045,3.4736,LAT_LONG
"Netherlands, The",Lightship 8 Radio Waddenzee,PA,EU,53.1696°N 5.4134°E,NL0047,,53.1696,5.4134,LAT_LONG
"Netherlands, The",Eierland / Texel,PA,EU,53.1819°N 4.8552°E,NL0048,,53.1819,4.8552,LAT_LONG
"Netherlands, The",IJmuiden Hoge (High) / IJmuiden Range Rear,PA,EU,52.4608°N 4.5827°E,NL0049,,52.4608,4.5827,LAT_LONG
"Netherlands, The",Hellevoetsluis,PA,EU,51.8197°N 4.1278°E,NL0050,,51.8197,4.1278,LAT_LONG
"Netherlands, The",Trinity House Lightship 12,PA,EU,"52.3953304,4.902256,16.95z",NL0051,,52.39533,4.90226,LAT_LONG
"Netherlands, The",Strijensas,PA,EU,"51.711546, 4.588506,19",NL0052,,51.71155,4.58851,LAT_LONG
Norway,Jomfruland,LA,EU,58°52'N 9°36'E,NO0001,,58.86667,9.6,LAT_LONG
Norway,Langoytangen,LA,EU,59°00'N 9°45'E,NO0002,,59,9.75,LAT_LONG
Norway,Lista,LA,EU,58°07'N 6°34'E,NO0003,,58.11667,6.56667,LAT_LONG
Norway,Obrestad,LA,EU,"58.6580733,5.5507992,826",NO0004,,58.65807,5.5508,LAT_LONG
Norway,Utvaer,LA,EU,61°02'N 4°31'E,NO0005,,61.03333,4.51667,LAT_LONG
Norway,Ytteroyene,LA,EU,61°34'N 4°41'E,NO0006,,61.56667,4.68333,LAT_LONG
Norway,Strømtangen (Kragerø),LA,EU,58°52'N 9°25'E,NO0007,,58.86667,9.41667,LAT_LONG
Norway,Slettnes,LA,EU,71°05'N 28°13'E,NO0008,,71.08333,28.21667,LAT_LONG
Norway,Oksøy,LA,EU,58°04'N 8°04'E,NO0009,,58.06667,8.06667,LAT_LONG
Norway,Odderøya,LA,EU,58.1314°N 8.0018°E,NO0010,,58.1314,8.0018,LAT_LONG
Norway,Monsestuen,LA,EU,60.6333°N 10.3667°E,NO0011,,60.6333,10.3667,LAT_LONG
Norway,Buholmråsa,LA,EU,64°24'N 10°27'E,NO0012,,64.4,10.45,LAT_LONG
Norway,Alnes,LA,EU,62.4899°N 5.9672°E,NO0013,,62.4899,5.9672,LAT_LONG
Norway,Stavenes / Stavnes / Stavneset,LA,EU,63.1145°N 7.6629°E,NO0014,,63.1145,7.6629,LAT_LONG
Norway,Struten (New),LA,EU,59.1182°N 10.7410°E,NO0015,,59.1182,10.741,LAT_LONG
Norway,Struten (Old),LA,EU,59.1182°N 10.7410°E,NO0016,,59.1182,10.741,LAT_LONG
Norway,Kippenes,LA,EU,59.4865°N 10.6755°E,NO0017,,59.4865,10.6755,LAT_LONG
Norway,Grytøy,LA,EU,"67.389761, 13.845994,18",NO0018,,67.38976,13.84599,LAT_LONG
Norway,Leirvik,LA,EU,"59.7793553,5.5397912,467",NO0019,,59.77936,5.53979,LAT_LONG
Norway,Bøkfjord,LA,EU,"69.877835, 30.173998,17",NO0020,,69.87784,30.174,LAT_LONG
New Zealand,Cape Campbell,ZL,OC,41°44'S 174°17'E,NZ0001,,-41.73333,174.28333,LAT_LONG
New Zealand,Manukau Heads,ZL,OC,37°03'S 174°33'E,NZ0002,,-37.05,174.55,LAT_LONG
New Zealand,Cape Egmont,ZL,OC,39°17'S 173°45'E,NZ0003,,-39.28333,173.75,LAT_LONG
New Zealand,Waipapa Point,ZL,OC,46°40'S 168°51'E,NZ0004,,-46.66667,168.85,LAT_LONG
New Zealand,Baring Head,ZL,OC,41°25'S 174°52'E,NZ0005,,-41.41667,174.86667,LAT_LONG
New Zealand,Piha,ZL,OC,36°58'S 174°28'E,NZ0006,,-36.96667,174.46667,LAT_LONG
New Zealand,Cape Palliser,ZL,OC,41°37'S 175°17'E,NZ0007,,-41.61667,175.28333,LAT_LONG
New Zealand,Puniho,ZL,OC,,NZ0008,,,,
New Zealand,Cape Brett,ZL,OC,35°10'S 174°20'E,NZ0009,,-35.16667,174.33333,LAT_LONG
New Zealand,East Cape,ZL,OC,41°25'S 174°52'E,NZ0010,,-41.41667,174.86667,LAT_LONG
New Zealand,Bean Rock,ZL,OC,36°50'S 174°50'E,NZ0011,,-36.83333,174.83333,LAT_LONG
New Zealand,Pencarrow (New)/ Pencarrow Sector,ZL,OC,41°22'S 174°51'E,NZ0012,,-41.36667,174.85,LAT_LONG
New Zealand,Pencarrow (Old)/ Old Pencarrow Head,ZL,OC,41.3589°S 174.8498°E,NZ0013,,-41.3589,174.8498,LAT_LONG
New Zealand,Point Gibson,ZL,OC,42°53'S 173°19'E,NZ0014,,-42.88333,173.31667,LAT_LONG
New Zealand,Rangitoto Island,ZL,OC,36.7819°S 174.8224°E,NZ0015,,-36.7819,174.8224,LAT_LONG
New Zealand,Taiaroa Head,ZL,OC,45.7734°S 170.7288°E,NZ0016,,-45.7734,170.7288,LAT_LONG
New Zealand,Karori Rock,ZL,OC,41°21'S 174°39'E,NZ0017,,-41.35,174.65,LAT_LONG
New Zealand,Castle Point,ZL,OC,40.9004°S 176.2314°E,NZ0018,,-40.9004,176.2314,LAT_LONG
New Zealand,Kaipara North Head / Pouto Point,ZL,OC,36.3907°S 174.1233°E,NZ0019,,-36.3907,174.1233,LAT_LONG
New Zealand,Cape Reinga,ZL,OC,34.4268°S 172.6778°E,NZ0020,,-34.4268,172.6778,LAT_LONG
New Zealand,Tiritiri Matangi / Tiritiri Island,ZL,OC,36.6057°S 174.8973°E,NZ0021,,-36.6057,174.8973,LAT_LONG
New Zealand,Matiu / Somes Island,ZL,OC,41.2598°S 174.8637°E,NZ0022,,-41.2598,174.8637,LAT_LONG
New Zealand,Cape Foulwind,ZL,OC,41.7496°S 171.4661°E,NZ0023,,-41.7496,171.4661,LAT_LONG
New Zealand,Katiki Point / Moeraki,ZL,OC,"-45.3897307,170.8653876,3136",NZ0024,,-45.38973,170.86539,LAT_LONG
New Zealand,Farewell Spit / Bush End Point,ZL,OC,"-40.5461962,173.009743,2228",NZ0025,,-40.5462,173.00974,LAT_LONG
New Zealand,Nugget Point,ZL,OC,"-46.4477517,169.8170056,666",NZ0026,,-46.44775,169.81701,LAT_LONG
Oman,Sur / Ras Ayqah,A4,AS,22°34'N 59°32'E,OM0001,,22.56667,59.53333,LAT_LONG
Panama,Balboa (Miraflores) Northbound Front Range (Panama Canal),HO,NA,8°57'N 79°35'W,PA0001,,8.95,-79.58333,LAT_LONG
Panama,Balboa (Miraflores) Northbound Rear Range (Panama Canal),HO,NA,8°58'N 79°35'W,PA0002,,8.96667,-79.58333,LAT_LONG
Panama,Toro Point Pointe le Taureau (Panama Canal),HO,NA,9.3724°N 79.9492°W,PA0003,,9.3724,-79.9492,LAT_LONG
Panama,Flamenco Island,HO,NA,"8.9090537,-79.5246652,1843",PA0004,,8.90905,-79.52467,LAT_LONG
Panama,Gamboa Southbound Front (Old) (Panama Canal),HO,NA,"9.11376,-79.698099,113",PA0005,,9.11376,-79.6981,LAT_LONG
Peru,Cerro Azul,OA-OC,SA,"-13.0298631,-76.4900483,452",PE0001,,-13.02986,-76.49005,LAT_LONG
Peru,La Marina / Miraflores,OA-CC,SA,"-12.1536984,-77.028407,383",PE0002,,-12.1537,-77.02841,LAT_LONG
Philippines,Corregidor,DU-DZ,OC,14.3800°N 120.5784°E,PH0001,,14.38,120.5784,LAT_LONG
Poland,Czolpino,SN,EU,54°43'N 17°15'E,PL0001,,54.71667,17.25,LAT_LONG
Poland,Jastarina,SN,EU,54°42'N 18°41'E,PL0002,,54.7,18.68333,LAT_LONG
Poland,Old Gdansk Nowy Port,SN,EU,54°24'N 18°42'E,PL0003,,54.4,18.7,LAT_LONG
Poland,Police Range Front,SN,EU,53°34'N 14°36'E,PL0004,,53.56667,14.6,LAT_LONG
Poland,Police Range Rear,SN,EU,53°34'N 14°35'E,PL0005,,53.56667,14.58333,LAT_LONG
Poland,Rozewie East Towers,SN,EU,54°50'N 18°20'E,PL0006,,54.83333,18.33333,LAT_LONG
Poland,Rozewie West Towers,SN,EU,54°50'N 18°20'E,PL0007,,54.83333,18.33333,LAT_LONG
Poland,Krynica Morska,SN,EU,54°23'N 19°27'E,PL0008,,54.38333,19.45,LAT_LONG
Poland,Swinoujscie,SN,EU,53°55'N 14°17'E,PL0009,,53.91667,14.28333,LAT_LONG
Poland,Kikut,SN,EU,53°59'N 14°35'E,PL0010,,53.98333,14.58333,LAT_LONG
Poland,Niechorze,SN,EU,54°06'N 15°04'E,PL0011,,54.1,15.06667,LAT_LONG
Poland,Gaski,SN,EU,54°15'N 15°53'E,PL0012,,54.25,15.88333,LAT_LONG
Poland,Stilo,SN,EU,54°47'N 17°44'E,PL0013,,54.78333,17.73333,LAT_LONG
Poland,Jaroslawiec,SN,EU,54°33'N 16°33'E,PL0014,,54.55,16.55,LAT_LONG
Poland,Hel / Hela,SN,EU,54.6005°N 18.8059°E,PL0015,,54.6005,18.8059,LAT_LONG
Poland,Ina Range Southbound Front,SN,EU,53.5368°N 14.6365°E,PL0016,,53.5368,14.6365,LAT_LONG
Poland,Ustka / Stolpmünde,SN,EU,54.5865°E 16.8540°E,PL0017,,,,
Poland,Chelminek North,SN,EU,53.6743°N 14.5229°E,PL0018,,53.6743,14.5229,LAT_LONG
Poland,Chelminek South,SN,EU,53.6702°N 14.5325°E,PL0019,,53.6702,14.5325,LAT_LONG
Poland,Darlowo,SN,EU,54.4403°N 16.3786°E,PL0020,,54.4403,16.3786,LAT_LONG
Poland,Kolobrzeg / Kolberg,SN,EU,"54.186763,15.5511803,2148",PL0021,,54.18676,15.55118,LAT_LONG
Puerto Rico,Cabo Rojo / Los Morillos,"KP3,4",NA,17°56'N 67°12'W,PR0001,,17.93333,-67.2,LAT_LONG
Puerto Rico,Cabo San Juan / Fajardo,"KP3,4",NA,18°23'N 65°37'W,PR0002,,18.38333,-65.61667,LAT_LONG
Puerto Rico,Punta Borinquen,"KP3,4",NA,18°30'N 67°09'W,PR0004,,18.5,-67.15,LAT_LONG
Puerto Rico,Punta Higuero / Point Jiguero / Rincón,"KP3,4",NA,18°22'N 67°16'W,PR0005,,18.36667,-67.26667,LAT_LONG
Puerto Rico,Arecibo / Punta Morrillo,"KP3,4",NA,18°29'N 66°42'W,PR0006,,18.48333,-66.7,LAT_LONG
Puerto Rico,Isla Caja de Muertos / Coffin Island / Muertos Island,"KP3,4",NA,17°54'N 66°31'W,PR0007,,17.9,-66.51667,LAT_LONG
Puerto Rico,Punta Tuna / Maunabo,"KP3,4",NA,17°59'N 65°53'W,PR0008,,17.98333,-65.88333,LAT_LONG
Puerto Rico,Punta Mulas / Morropó / Isabella Segunda,"KP3,4",NA,18°09'N 65°27'W,PR0009,,18.15,-65.45,LAT_LONG
Puerto Rico,Punta de las Figuras / Point Figuras / Arroyo,"KP3,4",NA,17°59'N 66°07'W,PR0010,,17.98333,-66.11667,LAT_LONG
Puerto Rico,Puerto San Juan / El Morro,"KP3,4",NA,18°28'N 66°07'W,PR0011,,18.46667,-66.11667,LAT_LONG
Puerto Rico,Isla de Mona,"KP3,4",NA,18.085°N 67.851°W,PR0012,,18.085,-67.851,LAT_LONG
Puerto Rico,Culebrita,"KP3,4",NA,18.3137°N 65.2274°W,PR0013,,18.3137,-65.2274,LAT_LONG
Azores,Ponta do Albarnaz,CU,EU,"39.519937,-31.235912,237",PT0001,,39.51994,-31.23591,LAT_LONG
Portugal,Cabo Carvoeiro,CT,EU,39.3603°N 9.4074°W,PT0002,,39.3603,-9.4074,LAT_LONG
Portugal,Cape Raso,CT,EU,38°43'N 9°29'W,PT0003,,38.71667,-9.48333,LAT_LONG
Portugal,Nazare,CT,EU,39°36'N 8°05'W,PT0004,,39.6,-8.08333,LAT_LONG
Portugal,Cabo Espichel,CT,EU,38°25'N 9°13'W,PT0005,,38.41667,-9.21667,LAT_LONG
Portugal,São Julião da Barra,CT,EU,38°40'N 9°19'W,PT0006,,38.66667,-9.31667,LAT_LONG
Portugal,Cabo de Santa Maria,CT,EU,36°58'N 7°52'W,PT0007,,36.96667,-7.86667,LAT_LONG
Portugal,Outão,CT,EU,38°29'N 8°56'W,PT0008,,38.48333,-8.93333,LAT_LONG
Azores,Carapacho Ponta do Carapacho Ponta da Restinga,CU,EU,"39.0140924,-27.9550648,475",PT0009,,39.01409,-27.95506,LAT_LONG
Portugal,Montedor,CT,EU,41.751°N 8.873°W,PT0010,,41.751,-8.873,LAT_LONG
Portugal,Cabo de São Vicente,CT,EU,37.0233°N 8.9962°W,PT0011,,37.0233,-8.9962,LAT_LONG
Portugal,Forte do Cavalo / Sesimbra,CT,EU,38.4345°N 9.1166°W,PT0012,,38.4345,-9.1166,LAT_LONG
Portugal,Cabo Mondego / Boa Viagem,CT,EU,40.1909°N 8.9053°W,PT0013,,40.1909,-8.9053,LAT_LONG
Azores,Ponta das Contendas,CU,EU,38.6436°N 27.0845°W,PT0014,,38.6436,-27.0845,LAT_LONG
Portugal,Cabo da Roca,CT,EU,38.7819°N 9.4973°W,PT0015,,38.7819,-9.4973,LAT_LONG
Portugal,Esteiro / Barra do Sul Range Rear,CT,EU,38.7038°N 9.2598°W,PT0016,,38.7038,-9.2598,LAT_LONG
Portugal,Guia / Cascais,CT,EU,38.6956°N 9.4464°W,PT0017,,38.6956,-9.4464,LAT_LONG
Portugal,Aveiro,CT,EU,40.6428°N 8.7481°W,PT0018,,40.6428,-8.7481,LAT_LONG
Azores,Ponta do Arnel,CU,EU,37.8242°N 25.1358°W,PT0019,,37.8242,-25.1358,LAT_LONG
Azores,Ponta Garça,CU,EU,37.7142°N 25.3700°W,PT0020,,37.7142,-25.37,LAT_LONG
Azores,Ferraria / Ponta da Ferraria,CU,EU,"37.853348,-25.85053,237",PT0021,,37.85335,-25.85053,LAT_LONG
Azores,Ponta do Cintrão,CU,EU,37.8457°N 25.4895°W,PT0022,,37.8457,-25.4895,LAT_LONG
Portugal,Penedo da Saudade,CT,EU,39.7641°N 9.0312°W,PT0023,,39.7641,-9.0312,LAT_LONG
Portugal,Cabo Sardão,CT,EU,37.5986°N 8.8161°W,PT0024,,37.5986,-8.8161,LAT_LONG
Portugal,Leça / Boa Nova,CT,EU,41.2013N 8.7120°W,PT0025,,41.2013,-8.712,LAT_LONG
Portugal,Berlenga,CT,EU,39.4153°N 9.5094°W,PT0026,,39.4153,-9.5094,LAT_LONG
Azores,Gonçalo Velho / Ponta do Castelo,CU,EU,36.9297°N 25.0161°W,PT0027,,36.9297,-25.0161,LAT_LONG
Azores,Ponta da Ilha,CU,EU,38.4126°N 28.0304°W,PT0028,,38.4126,-28.0304,LAT_LONG
Portugal,Serrata / Ponta da Queimado / Ponta da Serrata,CU,EU,38.7659°N 27.3736°W,PT0029,,38.7659,-27.3736,LAT_LONG
Portugal,Ponta do Altar,CT,EU,37.1058°N 8.5196°W,PT0030,,37.1058,-8.5196,LAT_LONG
Portugal,Cabo de Sines,CT,EU,37.9595°N 8.8803°W,PT0031,,37.9595,-8.8803,LAT_LONG
Portugal,Bugio,CT,EU,38.6605°N 9.299°W,PT0032,,38.6605,-9.299,LAT_LONG
Portugal,Alfanzina,CT,EU,37.0868°N 8.4426°W,PT0033,,37.0868,-8.4426,LAT_LONG
Portugal,Vila Real de Santo António,CT,EU,37.1869°N 7.4164°W,PT0034,,37.1869,-7.4164,LAT_LONG
Portugal,Santa Marta,CT,EU,"38.6890637,-9.4191785,1415",PT0035,,38.68906,-9.41918,LAT_LONG
Portugal,Ponta da Piedade / Lagos,CT,EU,"37.0805304,-8.6708939,1016",PT0036,,37.08053,-8.67089,LAT_LONG
Portugal,Esposende,CT,EU,"41.5449575,-8.7845937,3486",PT0037,,41.54496,-8.78459,LAT_LONG
Azores,Lajes / Ponta das Lajes,CU,EU,"39.3764928,-31.1724112,1728",PT0038,,39.37649,-31.17241,LAT_LONG
Romania,Constanta,YO-YR,EU,44.1580°N 28.6305°E,RO0001,,44.158,28.6305,LAT_LONG
Romania,Constanta / Genovese,YO-YR,EU,44.1721°N 28.6647°E,RO0002,,44.1721,28.6647,LAT_LONG
Romania,Sulina,YO-YR,EU,45.1552°N 29.6631°E,RO0003,,45.1552,29.6631,LAT_LONG
Serbia,Reke Tamiš Zapad / Tamiš River West,YT-YU,EU,"44.8486045,20.6356498,631",RS0001,,44.8486,20.63565,LAT_LONG
Serbia,Reka Tamiš Istok / Tamiš River East,YT-YU,EU,"44.8479775,20.6357988,381",RS0002,,44.84798,20.6358,LAT_LONG
Serbia,Reka Tisza / Tisza River / Titel,YT-YU,EU,"45.1387522,20.2732261,271",RS0003,,45.13875,20.27323,LAT_LONG
Russia,Ustinskiy,UA,EU,59°55'N 29°00'E,RU0001,,59.91667,29,LAT_LONG
Russia,Gelendzhikskiy Vkhodnoy / Mys Tolstyy / Gelendzik Headland,UA,EU,44.5500°N 38.0502°E,RU0002,,44.55,38.0502,LAT_LONG
Russia,Chuska Range Front / Chushkinskiy Range Front,UA,EU,45.3131°N 36.6376°E,RU0004,,45.3131,36.6376,LAT_LONG
Russia,Chuska Range Rear / Chushkinskiy Range Rear,UA,EU,45.3098°N 36.6402°E,RU0005,,45.3098,36.6402,LAT_LONG
Russia,Fort Kronshlot / Kronshtadt Range Front,UA,EU,59.9789°N 29.7447°E,RU0007,,59.9789,29.7447,LAT_LONG
Russia,Yevpatoriya Mys Yevpatoriyskiy,UA,EU,45.1510°N 33.2692°E,RU0008,,45.151,33.2692,LAT_LONG
Russia,Il'inskiy / Mys Il'inskiy / Alekseevskiy,UA,EU,"45.012454,35.422599,216",RU0009,,45.01245,35.4226,LAT_LONG
Sweden,Bastungen (Lake Vänern),SA,EU,58.39189 12.312423,SE0001,,58.39189,12.31242,LAT_LONG
Sweden,Boena,SA,EU,"60.7387928,17.3109611,1824",SE0002,,60.73879,17.31096,LAT_LONG
Sweden,Fiskebacksvik Rear,SA,EU,,SE0003,,,,
Sweden,Garpen,SA,EU,56°23'N 16°08'E,SE0004,,56.38333,16.13333,LAT_LONG
Sweden,Gåsøren,SA,EU,64°40'N 21°19'E,SE0005,,64.66667,21.31667,LAT_LONG
Sweden,Hallø,SA,EU,58°20'N 11°13'E,SE0006,,58.33333,11.21667,LAT_LONG
Sweden,Hæstholmen (Lake Vättern),SA,EU,58°17'N 14°38'E,SE0007,,58.28333,14.63333,LAT_LONG
Sweden,Hoburgen (Gotland Island),SA,EU,56°55'N 18°09'E,SE0008,,56.91667,18.15,LAT_LONG
Sweden,Islandsberg (New) (Skaftø Island),SA,EU,58°12'N 11°24'E,SE0009,,58.2,11.4,LAT_LONG
Sweden,Kullen,SA,EU,56°18'N 12°27'E,SE0010,,56.3,12.45,LAT_LONG
Sweden,Långe Erik (Öland Island),SA,EU,57°22'N 17°06'E,SE0011,,57.36667,17.1,LAT_LONG
Sweden,Landsort,SA,EU,58°44'N 17°52'E,SE0012,,58.73333,17.86667,LAT_LONG
Sweden,Fyrskepp (Lightship) 25 Finngrundet,SA,EU,59.3273°N 18.0904°E,SE0013,,59.3273,18.0904,LAT_LONG
Sweden,Maseskær Island (New),SA,EU,58°06'N 11°20'E,SE0014,,58.1,11.33333,LAT_LONG
Sweden,Maseskær Island (Old),SA,EU,58°06'N 11°20'E,SE0015,,58.1,11.33333,LAT_LONG
Sweden,Morups Tånge,SA,EU,"56.9232942,12.351671,2012",SE0016,,56.92329,12.35167,LAT_LONG
Sweden,Naven (Lake Vänern),SA,EU,58°42'N 13°07'E,SE0017,,58.7,13.11667,LAT_LONG
Sweden,Ørskær,SA,EU,60°32'N 18°22'E,SE0018,,60.53333,18.36667,LAT_LONG
Sweden,Sandhammaren,SA,EU,55°23'N 14°12'E,SE0019,,55.38333,14.2,LAT_LONG
Sweden,Segerstad (Öland Island),SA,EU,56°22'N 16°34'E,SE0020,,56.36667,16.56667,LAT_LONG
Sweden,Sikhjalma,SA,EU,,SE0021,,,,
Sweden,Skommarskaten,SA,EU,63°12'N 18°53'E,SE0022,,63.2,18.88333,LAT_LONG
Sweden,Smygehuk,SA,EU,55°20'N 13°21'E,SE0023,,55.33333,13.35,LAT_LONG
Sweden,Sparo Beacon,SA,EU,,SE0024,,,,
Sweden,Subbeberget,SA,EU,57°05'N 12°14'E,SE0025,,57.08333,12.23333,LAT_LONG
Sweden,Tistlarna,SA,EU,57°31'N 11°44'E,SE0026,,57.51667,11.73333,LAT_LONG
Sweden,Vanæs Udde,SA,EU,,SE0027,,,,
Sweden,Vinga Island,SA,EU,57°38'N 11°36'E,SE0028,,57.63333,11.6,LAT_LONG
Sweden,Visingsö Södra Udde (Lake Vättern),SA,EU,"57.997905,14.2770771,989",SE0029,,57.99791,14.27708,LAT_LONG
Sweden,Pater Noster,SA,EU,57°54'N 11°28'E,SE0030,,57.9,11.46667,LAT_LONG
Sweden,Vadstena Mole (Lake Vättern),SA,EU,58º27'N 14º53'E,SE0031,,58.45,14.88333,LAT_LONG
Sweden,Hæradskær,SA,EU,58°09'N 16°59'E,SE0032,,58.15,16.98333,LAT_LONG
Sweden,Fyrskepp (Lightship) 10B Fladen,SA,EU,59.3281°N 18.0831°E,SE0033,,59.3281,18.0831,LAT_LONG
Sweden,Huvudskær,SA,EU,58°58'N 18°34'E,SE0034,,58.96667,18.56667,LAT_LONG
Sweden,Linköping,SA,EU,,SE0035,,,,
Sweden,Bjuröklubb,SA,EU,64°29'N 21°34'E,SE0036,,64.48333,21.56667,LAT_LONG
Sweden,Islandsberg (Old) (Skaftø Island),SA,EU,58°12'N 11°24'E,SE0037,,58.2,11.4,LAT_LONG
Sweden,Galterøn,SA,EU,58°06'N 11°48'E,SE0038,,58.1,11.8,LAT_LONG
Sweden,Snappudden (Lake Vänern),SA,EU,55°20'N 13°21'E,SE0039,,55.33333,13.35,LAT_LONG
Sweden,Stora Fjæderægg,SA,EU,63°48.4'N 21°00.0'E,SE0040,,63.80111,21,LAT_LONG
Sweden,Rödkallen,SA,EU,65°19'N 22°22'E,SE0041,,65.31667,22.36667,LAT_LONG
Sweden,Skag / Skags Udde / Skagsudde NOTE: in Örnsköldsvik,SA,EU,"63.1961054,19.0020898,5848",SE0042,,63.19611,19.00209,LAT_LONG
Sweden,Donsöhuvud / Donsoe Head,SA,EU,57°36'N 11°49'E,SE0043,,57.6,11.81667,LAT_LONG
Sweden,Libertus,SA,EU,59.3322°N 18.1763°E,SE0044,,59.3322,18.1763,LAT_LONG
Sweden,Högby (Öland Island),SA,EU,57°09'N 17°03'E,SE0045,,57.15,17.05,LAT_LONG
Sweden,Toknäs Udde (Öland Island),SA,EU,57°19'N 17°00'E,SE0046,,57.31667,17,LAT_LONG
Sweden,Lidköping (Lake Vänern),SA,EU,58°31'N 13°10'E,SE0047,,58.51667,13.16667,LAT_LONG
Sweden,Femörehuvud,SA,EU,58.6473°N 17.1094°E,SE0048,,58.6473,17.1094,LAT_LONG
Sweden,Bergudden,SA,EU,63.7911°N 20.8362°E,SE0049,,63.7911,20.8362,LAT_LONG
Sweden,Lörudden,SA,EU,62°14'N 17°39'E,SE0050,,62.23333,17.65,LAT_LONG
Sweden,Utlängan,SA,EU,56.0135°N 15.7884°E,SE0051,,56.0135,15.7884,LAT_LONG
Sweden,Ölands Södra Udde / Öland South End / Långe Jan,SA,EU,56.1961°N 16.3984°E,SE0052,,56.1961,16.3984,LAT_LONG
Sweden,Lernacken,SA,EU,55.5694°N 12.8982°E,SE0053,,55.5694,12.8982,LAT_LONG
Sweden,Söderköping / Mem (Göta Canal),SA,EU,58.4793°N 16.4204°E,SE0054,,58.4793,16.4204,LAT_LONG
Sweden,Hallshuk,SA,EU,57.9240°N 18.7494°E,SE0055,,57.924,18.7494,LAT_LONG
Sweden,Hällgrund,SA,EU,"61.2579127,17.1486474,9.65z",SE0056,,61.25791,17.14865,LAT_LONG
Sweden,Norrutharet,SA,EU,"61.257833, 17.294945,18",SE0057,,61.25783,17.29494,LAT_LONG
Sweden,Storjungfrun,SA,EU,61.1677°N 17.3344°E,SE0058,,61.1677,17.3344,LAT_LONG
Sweden,Grönskär,SA,EU,59.2780°N 19.0242°E,SE0059,,59.278,19.0242,LAT_LONG
Sweden,Husum,SA,EU,63.294°N 19.1424°E,SE0060,,63.294,19.1424,LAT_LONG
Sweden,Understen (New),SA,EU,60.2750°N 18.9187°E,SE0061,,60.275,18.9187,LAT_LONG
Sweden,Understen (Old),SA,EU,60.2750°N 18.9187°E,SE0062,,60.275,18.9187,LAT_LONG
Sweden,Stångudden / Lurö,SA,EU,58.7897°N 13.2507°E,SE0063,,58.7897,13.2507,LAT_LONG
Sweden,Bungeör (Gotland Island),SA,EU,57.8240°N 19.1168°E,SE0064,,57.824,19.1168,LAT_LONG
Sweden,Holmögadd,SA,EU,63.5941°N 20.7523°E,SE0065,,63.5941,20.7523,LAT_LONG
Sweden,Ystad West Mole Range Rear,SA,EU,58°00'N 14°17'E,SE0066,,58,14.28333,LAT_LONG
Sweden,Fyrskepp (Lightship) 23 Västra Banken (Museum),SA,EU,60.3405°N 18.4446°E,SE0067,,60.3405,18.4446,LAT_LONG
Sweden,Fjuk (Lake Wettern),SA,EU,"58.5393407,14.7913129,391",SE0068,,58.53934,14.79131,LAT_LONG
Sweden,"Skags / Skags Udde / Skagsudde / Jävre NOTE: in the harbor Jävre, Sweden",DA,EU,"65.1430025,21.5021829,1097",SE0069,,65.143,21.50218,LAT_LONG
Sweden,Gran,SA,EU,"62.0125229,17.6255292,1245",SE0070,,62.01252,17.62553,LAT_LONG
Sweden,Östergarnsholm,SA,EU,"57.4415433,18.9884818,525",SE0071,,57.44154,18.98848,LAT_LONG
Sweden,Östergarnsholm Västra (New),SA,EU,"57.4420591,18.9602307,1112",SE0072,,57.44206,18.96023,LAT_LONG
Sweden,Östergarnsholm Västra (Old),SA,EU,"57.4420591,18.9602307,1112",SE0073,,57.44206,18.96023,LAT_LONG
Sweden,Visingsö Norra Udde (Lake Vättern),SA,EU,"58.1057653,14.4161546,7887",SE0074,,58.10577,14.41615,LAT_LONG
Sweden,Klåva / Hönö,SA,EU,"57.6789244,11.6411256,301",SE0075,,57.67892,11.64113,LAT_LONG
Sweden,Fogden (Lake Vanern),SA,EU,"59.0322485,12.7413621,1151",SE0076,,59.03225,12.74136,LAT_LONG
